<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHEMAHRA,d,20020105,000000,-2,-2,-2,-2,53334
GHEMAHRA,d,20020106,000000,-2,-2,-2,-2,102470
GHEMAHRA,d,20020107,000000,-2,-2,-2,-2,39400
GHEMAHRA,d,20020108,000000,-2,-2,-2,-2,97849
GHEMAHRA,d,20020112,000000,-2,-2,-2,-2,36153
GHEMAHRA,d,20020113,000000,-2,-2,-2,-2,10504
GHEMAHRA,d,20020114,000000,-2,-2,-2,-2,13183
GHEMAHRA,d,20020115,000000,-2,-2,-2,-2,77217
GHEMAHRA,d,20020302,000000,-2,-2,-2,-2,49000
GHEMAHRA,d,20020304,000000,-2,-2,-2,-2,1495633
GHEMAHRA,d,20020305,000000,-2,-2,-2,-2,95055
GHEMAHRA,d,20020306,000000,-2,-2,-2,-2,16997
GHEMAHRA,d,20020309,000000,-2,-2,-2,-2,67811
GHEMAHRA,d,20020310,000000,-2,-2,-2,-2,66380
GHEMAHRA,d,20020311,000000,-2,-2,-2,-2,75399
GHEMAHRA,d,20020312,000000,-2,-2,-2,-2,114045
GHEMAHRA,d,20020313,000000,-2,-2,-2,-2,63171
GHEMAHRA,d,20020316,000000,-2,-2,-2,-2,43822
GHEMAHRA,d,20020317,000000,-2,-2,-2,-2,13252
GHEMAHRA,d,20020318,000000,-2,-2,-2,-2,5400
GHEMAHRA,d,20020319,000000,-2,-2,-2,-2,17963
GHEMAHRA,d,20020326,000000,-2,-2,-2,-2,3360
GHEMAHRA,d,20020327,000000,-2,-2,-2,-2,50600
GHEMAHRA,d,20020330,000000,-2,-2,-2,-2,9884
GHEMAHRA,d,20020331,000000,-2,-2,-2,-2,44229
GHEMAHRA,d,20020403,000000,-2,-2,-2,-2,18292
GHEMAHRA,d,20020406,000000,-2,-2,-2,-2,48490
GHEMAHRA,d,20020407,000000,-2,-2,-2,-2,20800
GHEMAHRA,d,20020408,000000,-2,-2,-2,-2,19485
GHEMAHRA,d,20020409,000000,-2,-2,-2,-2,18925
GHEMAHRA,d,20020410,000000,-2,-2,-2,-2,54457
GHEMAHRA,d,20020413,000000,-2,-2,-2,-2,6696
GHEMAHRA,d,20020414,000000,-2,-2,-2,-2,110131
GHEMAHRA,d,20020415,000000,-2,-2,-2,-2,105400
GHEMAHRA,d,20020416,000000,-3,-3,-3,-3,107253
GHEMAHRA,d,20020608,000000,-4,-4,-4,-4,405969
GHEMAHRA,d,20020609,000000,-4,-4,-4,-4,9091
GHEMAHRA,d,20020610,000000,-4,-4,-4,-4,3000
GHEMAHRA,d,20020611,000000,-4,-4,-4,-4,4900
GHEMAHRA,d,20020612,000000,-4,-4,-4,-4,2810
GHEMAHRA,d,20020615,000000,-4,-4,-4,-4,6648
GHEMAHRA,d,20020616,000000,-4,-4,-4,-4,31562
GHEMAHRA,d,20020617,000000,-4,-4,-4,-4,3885
GHEMAHRA,d,20020618,000000,-4,-4,-4,-4,2738
GHEMAHRA,d,20020619,000000,-4,-4,-4,-4,2126
GHEMAHRA,d,20020622,000000,-4,-4,-4,-4,3035
GHEMAHRA,d,20020623,000000,-4,-4,-4,-4,1800
GHEMAHRA,d,20020624,000000,-4,-4,-4,-4,7820
GHEMAHRA,d,20020625,000000,-4,-4,-4,-4,217658
GHEMAHRA,d,20020626,000000,-4,-5,-4,-5,95126
GHEMAHRA,d,20020629,000000,-5,-5,-5,-5,56302
GHEMAHRA,d,20020630,000000,-5,-5,-5,-5,71925
GHEMAHRA,d,20020701,000000,-4,-5,-4,-4,27190
GHEMAHRA,d,20020702,000000,-4,-4,-4,-4,1100
GHEMAHRA,d,20020703,000000,-4,-4,-4,-4,1367
GHEMAHRA,d,20020706,000000,-4,-4,-4,-4,3716
GHEMAHRA,d,20020707,000000,-4,-4,-4,-4,79547
GHEMAHRA,d,20020708,000000,-4,-4,-4,-4,29044
GHEMAHRA,d,20020901,000000,-4,-4,-4,-4,217344
GHEMAHRA,d,20020902,000000,-4,-4,-4,-4,108621
GHEMAHRA,d,20020903,000000,-4,-4,-4,-4,114486
GHEMAHRA,d,20020904,000000,-4,-4,-4,-4,3974
GHEMAHRA,d,20020907,000000,-4,-4,-4,-4,5578
GHEMAHRA,d,20020908,000000,-4,-4,-3,-3,6208
GHEMAHRA,d,20020909,000000,-3,-3,-3,-3,50669
GHEMAHRA,d,20020910,000000,-3,-3,-3,-3,41316
GHEMAHRA,d,20020911,000000,-3,-4,-3,-4,18243
GHEMAHRA,d,20020914,000000,-4,-4,-4,-4,37072
GHEMAHRA,d,20020915,000000,-4,-4,-4,-4,7247
GHEMAHRA,d,20020916,000000,-3,-3,-3,-3,4811
GHEMAHRA,d,20020917,000000,-3,-3,-3,-3,19337
GHEMAHRA,d,20020918,000000,-3,-3,-3,-3,5706
GHEMAHRA,d,20020922,000000,-3,-3,-3,-3,6424
GHEMAHRA,d,20020923,000000,-3,-3,-3,-3,19951
GHEMAHRA,d,20020924,000000,-3,-3,-3,-3,4688
GHEMAHRA,d,20020925,000000,-3,-3,-3,-3,14958
GHEMAHRA,d,20020928,000000,-3,-3,-3,-3,22151
GHEMAHRA,d,20020929,000000,-3,-3,-3,-3,21007
GHEMAHRA,d,20020930,000000,-3,-3,-3,-3,3396
GHEMAHRA,d,20021001,000000,-3,-3,-3,-3,4990
GHEMAHRA,d,20021002,000000,-3,-3,-3,-3,29874
GHEMAHRA,d,20021006,000000,-3,-3,-3,-3,15484
GHEMAHRA,d,20021007,000000,-3,-3,-3,-3,732
GHEMAHRA,d,20021009,000000,-3,-3,-3,-3,162
GHEMAHRA,d,20021013,000000,-3,-3,-3,-3,1601
GHEMAHRA,d,20021014,000000,-3,-3,-3,-3,17721
GHEMAHRA,d,20021015,000000,-3,-3,-3,-3,20250
GHEMAHRA,d,20021016,000000,-3,-3,-3,-3,26007
GHEMAHRA,d,20021019,000000,-3,-3,-3,-3,24124
GHEMAHRA,d,20021020,000000,-3,-3,-3,-3,21702
GHEMAHRA,d,20021021,000000,-3,-3,-3,-3,10327
GHEMAHRA,d,20021023,000000,-3,-3,-3,-3,10305
